nCorrelativo;tPedidoIni;tItemIni;tPedidoFin;tItemFin;tProducto;nCantidad;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;tTurno;fRegistro;tUsuario;fDiaContable
41235;1900089749;2;1900089768;3;103;1;1,125;0,625;0;8;NULL;24/07/2019 14:51;RARMAS;24/07/2019 0:00
41234;1900089749;1;1900089768;2;99;1;1,96875;1,09375;0;14;NULL;24/07/2019 14:51;RARMAS;24/07/2019 0:00
41233;1900089720;2;1900089763;3;104;2;1,6875;0,9375;0;12;NULL;24/07/2019 14:42;RARMAS;24/07/2019 0:00
41232;1900089720;1;1900089763;2;282;1;1,6875;0,9375;0;12;NULL;24/07/2019 14:42;RARMAS;24/07/2019 0:00
41231;1900089720;2;1900089733;3;215;1;1,125;0,625;0;8;NULL;24/07/2019 13:59;RARMAS;24/07/2019 0:00
41230;1900089720;1;1900089733;2;401;1;1,96875;1,09375;0;14;NULL;24/07/2019 13:59;RARMAS;24/07/2019 0:00
41229;1900089700;2;1900089729;3;397;1;1,96875;1,09375;0;14;NULL;24/07/2019 13:56;ALAROSA;24/07/2019 0:00
41228;1900089639;5;1900089718;6;285;1;3,375;1,875;0;24;NULL;24/07/2019 13:41;RARMAS;24/07/2019 0:00
41227;1900089639;2;1900089718;3;94;1;1,6875;0,9375;0;12;NULL;24/07/2019 13:41;RARMAS;24/07/2019 0:00
41226;1900089639;1;1900089718;2;382;1;1,125;0,625;0;8;NULL;24/07/2019 13:41;RARMAS;24/07/2019 0:00
41225;1900089658;5;1900089679;6;432;1;1,125;0,625;0;8;NULL;24/07/2019 12:30;RARMAS;24/07/2019 0:00
41224;1900089658;4;1900089679;5;231;1;1,6875;0,9375;0;12;NULL;24/07/2019 12:30;RARMAS;24/07/2019 0:00
41223;1900089658;3;1900089679;4;212;2;3,375;1,875;0;24;NULL;24/07/2019 12:30;RARMAS;24/07/2019 0:00
41222;1900089658;2;1900089679;3;216;1;1,125;0,625;0;8;NULL;24/07/2019 12:30;RARMAS;24/07/2019 0:00
41221;1900089658;1;1900089679;2;262;4;11,25;6,25;0;80;NULL;24/07/2019 12:30;RARMAS;24/07/2019 0:00
41220;1900089639;2;1900089652;3;143;1;0,84375;0,46875;0;6;NULL;24/07/2019 10:53;RARMAS;24/07/2019 0:00
41219;1900089639;1;1900089652;2;407;1;1,125;0,625;0;8;NULL;24/07/2019 10:53;RARMAS;24/07/2019 0:00
41218;1900089637;3;1900089648;4;208;1;0,984375;0,546875;0;7;NULL;24/07/2019 10:47;RARMAS;24/07/2019 0:00
41217;1900089637;2;1900089648;3;210;1;1,125;0,625;0;8;NULL;24/07/2019 10:47;RARMAS;24/07/2019 0:00
41216;1900089637;1;1900089648;2;261;1;2,53125;1,40625;0;18;NULL;24/07/2019 10:47;RARMAS;24/07/2019 0:00
41215;1900089632;3;1900089641;4;208;1;0,984375;0,546875;0;7;NULL;24/07/2019 10:23;RARMAS;24/07/2019 0:00
41214;1900089632;2;1900089641;3;409;1;2,8125;1,5625;0;20;NULL;24/07/2019 10:23;RARMAS;24/07/2019 0:00
41213;1900089632;1;1900089641;2;392;1;3,515625;1,953125;0;25;NULL;24/07/2019 10:23;RARMAS;24/07/2019 0:00
41212;1900089266;4;1900089265;5;344;1;3,09375;1,71875;0;22;NULL;23/07/2019 13:33;RARMAS;23/07/2019 0:00
41211;1900089266;3;1900089265;4;335;1;3,09375;1,71875;0;22;NULL;23/07/2019 13:33;RARMAS;23/07/2019 0:00
41210;1900089265;3;1900089266;4;344;1;3,09375;1,71875;0;22;NULL;23/07/2019 13:33;RARMAS;23/07/2019 0:00
41209;1900089265;2;1900089266;3;335;1;3,09375;1,71875;0;22;NULL;23/07/2019 13:33;RARMAS;23/07/2019 0:00
41208;1900089258;2;1900089265;3;344;1;3,09375;1,71875;0;22;NULL;23/07/2019 13:32;RARMAS;23/07/2019 0:00
41207;1900089258;1;1900089265;2;335;1;3,09375;1,71875;0;22;NULL;23/07/2019 13:32;RARMAS;23/07/2019 0:00
41206;1900089231;2;1900089235;3;211;1;0,984375;0,546875;0;7;NULL;23/07/2019 12:05;RARMAS;23/07/2019 0:00
41205;1900089231;1;1900089235;2;208;1;0,984375;0,546875;0;7;NULL;23/07/2019 12:05;RARMAS;23/07/2019 0:00
41204;1900088806;2;1900088827;3;398;1;1,125;0,625;0;8;NULL;22/07/2019 13:50;RARMAS;22/07/2019 0:00
41203;1900088800;2;1900088826;3;335;1;3,09375;1,71875;0;22;NULL;22/07/2019 13:50;RARMAS;22/07/2019 0:00
41202;1900088800;1;1900088826;2;344;1;3,09375;1,71875;0;22;NULL;22/07/2019 13:50;RARMAS;22/07/2019 0:00
41201;1900088697;5;1900088709;6;210;1;1,125;0,625;0;8;NULL;22/07/2019 9:13;RARMAS;22/07/2019 0:00
41200;1900088697;4;1900088709;5;208;1;0,984375;0,546875;0;7;NULL;22/07/2019 9:13;RARMAS;22/07/2019 0:00
41199;1900088697;3;1900088709;4;210;1;1,125;0,625;0;8;NULL;22/07/2019 9:13;RARMAS;22/07/2019 0:00
41198;1900088697;2;1900088709;3;305;1;1,6875;0,9375;0;12;NULL;22/07/2019 9:13;RARMAS;22/07/2019 0:00
41197;1900088697;1;1900088709;2;245;1;1,6875;0,9375;0;12;NULL;22/07/2019 9:13;RARMAS;22/07/2019 0:00
41196;1900088564;17;1900088581;18;324;1;2,109375;1,171875;0;15;NULL;21/07/2019 20:10;ALAROSA;21/07/2019 0:00
41195;1900088564;16;1900088581;17;201;1;1,6875;0,9375;0;12;NULL;21/07/2019 20:10;ALAROSA;21/07/2019 0:00
41194;1900088093;1;1900088121;3;397;1;1,96875;1,09375;0;14;NULL;21/07/2019 14:37;RARMAS;21/07/2019 0:00
41193;1900088062;7;1900088038;10;99;1;1,96875;1,09375;0;14;NULL;21/07/2019 13:31;ALAROSA;21/07/2019 0:00
41192;1900087985;2;1900088005;4;142;1;0,84375;0,46875;0;6;NULL;21/07/2019 11:56;RARMAS;21/07/2019 0:00
41191;1900087985;1;1900088005;3;210;1;1,125;0,625;0;8;NULL;21/07/2019 11:56;RARMAS;21/07/2019 0:00
41190;1900087967;8;1900087986;9;460;1;1,125;0,625;0;8;NULL;21/07/2019 10:55;RARMAS;21/07/2019 0:00
41189;1900087967;7;1900087986;8;265;1;1,125;0,625;0;8;NULL;21/07/2019 10:55;RARMAS;21/07/2019 0:00
41188;1900087967;6;1900087986;7;294;1;0,5625;0,3125;0;4;NULL;21/07/2019 10:55;RARMAS;21/07/2019 0:00
41187;1900087967;5;1900087986;6;491;2;3,9375;2,1875;0;28;NULL;21/07/2019 10:55;RARMAS;21/07/2019 0:00
41186;1900087967;4;1900087986;5;208;2;1,96875;1,09375;0;14;NULL;21/07/2019 10:55;RARMAS;21/07/2019 0:00
41185;1900087967;3;1900087986;4;209;1;0,984375;0,546875;0;7;NULL;21/07/2019 10:55;RARMAS;21/07/2019 0:00
41184;1900087967;2;1900087986;3;265;3;3,375;1,875;0;24;NULL;21/07/2019 10:55;RARMAS;21/07/2019 0:00
41183;1900087967;1;1900087986;2;182;3;7,59375;4,21875;0;54;NULL;21/07/2019 10:55;RARMAS;21/07/2019 0:00
41182;1900087935;4;1900087937;5;460;1;1,125;0,625;0;8;NULL;21/07/2019 8:21;RARMAS;21/07/2019 0:00
41181;1900087935;3;1900087937;4;281;1;1,125;0,625;0;8;NULL;21/07/2019 8:21;RARMAS;21/07/2019 0:00
41180;1900087935;2;1900087937;3;212;1;1,6875;0,9375;0;12;NULL;21/07/2019 8:21;RARMAS;21/07/2019 0:00
41179;1900087935;1;1900087937;2;223;1;1,40625;0,78125;0;10;NULL;21/07/2019 8:21;RARMAS;21/07/2019 0:00
41178;1900087667;11;1900087852;12;232;1;1,6875;0,9375;0;12;NULL;20/07/2019 20:32;RARMAS;20/07/2019 0:00
41177;1900087667;13;1900087851;14;261;1;2,53125;1,40625;0;18;NULL;20/07/2019 20:32;RARMAS;20/07/2019 0:00
41176;1900087759;4;1900087769;5;208;1;0,984375;0,546875;0;7;NULL;20/07/2019 18:58;AGRADOS;20/07/2019 0:00
41175;1900087634;3;1900087678;4;372;1;1,125;0,625;0;8;NULL;20/07/2019 17:18;BCASARIEGO;20/07/2019 0:00
41174;1900087634;2;1900087678;3;491;1;1,96875;1,09375;0;14;NULL;20/07/2019 17:18;BCASARIEGO;20/07/2019 0:00
41173;1900087634;1;1900087678;2;212;1;1,6875;0,9375;0;12;NULL;20/07/2019 17:18;BCASARIEGO;20/07/2019 0:00
41172;1900087479;4;1900087518;6;233;1;1,6875;0,9375;0;12;NULL;20/07/2019 14:20;RARMAS;20/07/2019 0:00
41171;1900087484;1;1900087490;2;209;1;0,984375;0,546875;0;7;NULL;20/07/2019 13:22;RARMAS;20/07/2019 0:00
41170;1900087140;3;1900087165;4;319;1;1,6875;0,9375;0;12;NULL;19/07/2019 17:32;RARMAS;19/07/2019 0:00
41169;1900087140;2;1900087165;3;100;1;1,6875;0,9375;0;12;NULL;19/07/2019 17:32;RARMAS;19/07/2019 0:00
41168;1900087140;1;1900087165;2;213;2;2,25;1,25;0;16;NULL;19/07/2019 17:32;RARMAS;19/07/2019 0:00
41167;1900087105;2;1900087106;4;210;1;1,125;0,625;0;8;NULL;19/07/2019 16:16;BCASARIEGO;19/07/2019 0:00
41166;1900087105;1;1900087106;3;366;1;0,984375;0,546875;0;7;NULL;19/07/2019 16:16;BCASARIEGO;19/07/2019 0:00
41165;1900087089;3;1900087104;4;262;1;2,8125;1,5625;0;20;NULL;19/07/2019 16:03;ALAROSA;19/07/2019 0:00
41164;1900086888;3;1900086895;4;213;1;1,125;0,625;0;8;NULL;19/07/2019 10:43;RARMAS;19/07/2019 0:00
41163;1900086659;6;1900086743;7;391;1;1,6875;0,9375;0;12;NULL;18/07/2019 19:13;ALAROSA;18/07/2019 0:00
41162;1900086659;4;1900086743;5;213;1;1,125;0,625;0;8;NULL;18/07/2019 19:13;ALAROSA;18/07/2019 0:00
41161;1900086659;2;1900086743;3;461;1;1,125;0,625;0;8;NULL;18/07/2019 19:13;ALAROSA;18/07/2019 0:00
41160;1900086659;1;1900086743;2;104;1;0,84375;0,46875;0;6;NULL;18/07/2019 19:13;ALAROSA;18/07/2019 0:00
41159;1900086659;17;1900086742;18;93;1;1,96875;1,09375;0;14;NULL;18/07/2019 19:13;ALAROSA;18/07/2019 0:00
41158;1900086659;16;1900086742;17;104;2;1,6875;0,9375;0;12;NULL;18/07/2019 19:13;ALAROSA;18/07/2019 0:00
41157;1900086659;5;1900086742;6;213;1;1,125;0,625;0;8;NULL;18/07/2019 19:13;ALAROSA;18/07/2019 0:00
41156;1900086659;18;1900086741;19;94;1;1,6875;0,9375;0;12;NULL;18/07/2019 19:13;ALAROSA;18/07/2019 0:00
41155;1900086659;12;1900086741;13;93;1;1,96875;1,09375;0;14;NULL;18/07/2019 19:13;ALAROSA;18/07/2019 0:00
41154;1900086659;10;1900086741;11;245;1;1,6875;0,9375;0;12;NULL;18/07/2019 19:13;ALAROSA;18/07/2019 0:00
41153;1900086659;8;1900086741;9;213;1;1,125;0,625;0;8;NULL;18/07/2019 19:13;ALAROSA;18/07/2019 0:00
41152;1900086659;15;1900086739;16;103;1;1,125;0,625;0;8;NULL;18/07/2019 19:11;ALAROSA;18/07/2019 0:00
41151;1900086659;14;1900086739;15;200;1;1,6875;0,9375;0;12;NULL;18/07/2019 19:11;ALAROSA;18/07/2019 0:00
41150;1900086659;13;1900086739;14;282;1;1,6875;0,9375;0;12;NULL;18/07/2019 19:11;ALAROSA;18/07/2019 0:00
41149;1900086659;7;1900086739;8;245;1;1,6875;0,9375;0;12;NULL;18/07/2019 19:11;ALAROSA;18/07/2019 0:00
41148;1900086659;3;1900086739;4;213;1;1,125;0,625;0;8;NULL;18/07/2019 19:11;ALAROSA;18/07/2019 0:00
41147;1900086691;13;1900086729;14;198;1;1,6875;0,9375;0;12;NULL;18/07/2019 19:04;RARMAS;18/07/2019 0:00
41146;1900086691;12;1900086729;13;198;1;1,6875;0,9375;0;12;NULL;18/07/2019 19:04;RARMAS;18/07/2019 0:00
41145;1900086691;11;1900086729;12;262;1;2,8125;1,5625;0;20;NULL;18/07/2019 19:04;RARMAS;18/07/2019 0:00
41144;1900086691;9;1900086692;14;376;1;2,8125;1,5625;0;20;NULL;18/07/2019 18:31;RARMAS;18/07/2019 0:00
41143;1900086650;4;1900086649;10;208;2;1,96875;1,09375;0;14;NULL;18/07/2019 18:02;ABARRERA;18/07/2019 0:00
41142;1900086650;3;1900086649;9;206;1;0,984375;0,546875;0;7;NULL;18/07/2019 18:02;ABARRERA;18/07/2019 0:00
41141;1900086650;2;1900086649;8;232;1;1,6875;0,9375;0;12;NULL;18/07/2019 18:02;ABARRERA;18/07/2019 0:00
41140;1900086650;1;1900086649;7;265;1;1,125;0,625;0;8;NULL;18/07/2019 18:02;ABARRERA;18/07/2019 0:00
41139;1900086638;3;1900086649;4;265;1;1,125;0,625;0;8;NULL;18/07/2019 17:03;ALAROSA;18/07/2019 0:00
41138;1900086595;4;1900086608;5;211;1;0,984375;0,546875;0;7;NULL;18/07/2019 16:20;RARMAS;18/07/2019 0:00
41137;1900086595;3;1900086608;4;212;2;3,375;1,875;0;24;NULL;18/07/2019 16:20;RARMAS;18/07/2019 0:00
41136;1900086595;2;1900086608;3;282;1;1,6875;0,9375;0;12;NULL;18/07/2019 16:20;RARMAS;18/07/2019 0:00
41135;1900086595;1;1900086608;2;432;1;1,125;0,625;0;8;NULL;18/07/2019 16:20;RARMAS;18/07/2019 0:00
41134;1900086608;4;1900086581;5;265;1;1,125;0,625;0;8;NULL;18/07/2019 16:11;RARMAS;18/07/2019 0:00
41133;1900086608;3;1900086581;4;305;1;1,6875;0,9375;0;12;NULL;18/07/2019 16:11;RARMAS;18/07/2019 0:00
41132;1900086608;2;1900086581;3;210;1;1,125;0,625;0;8;NULL;18/07/2019 16:11;RARMAS;18/07/2019 0:00
41131;1900086581;3;1900086608;4;265;1;1,125;0,625;0;8;NULL;18/07/2019 16:09;RARMAS;18/07/2019 0:00
41130;1900086581;2;1900086608;3;305;1;1,6875;0,9375;0;12;NULL;18/07/2019 16:09;RARMAS;18/07/2019 0:00
41129;1900086581;1;1900086608;2;210;1;1,125;0,625;0;8;NULL;18/07/2019 16:09;RARMAS;18/07/2019 0:00
41128;1900086208;3;1900086298;4;210;1;1,125;0,625;0;8;NULL;17/07/2019 20:49;AGRADOS;17/07/2019 0:00
41127;1900086208;2;1900086298;3;224;1;0,984375;0,546875;0;7;NULL;17/07/2019 20:49;AGRADOS;17/07/2019 0:00
41126;1900086208;1;1900086298;2;305;1;1,6875;0,9375;0;12;NULL;17/07/2019 20:49;AGRADOS;17/07/2019 0:00
41125;1900086222;6;1900086291;8;212;1;1,830508475;0;0;12;NULL;17/07/2019 20:38;RARMAS;17/07/2019 0:00
41124;1900086222;5;1900086291;7;260;1;1,830508475;0;0;12;NULL;17/07/2019 20:38;RARMAS;17/07/2019 0:00
41123;1900086222;4;1900086291;6;283;1;3,661016949;0;0;24;NULL;17/07/2019 20:38;RARMAS;17/07/2019 0:00
41122;1900086222;3;1900086291;5;210;1;1,220338983;0;0;8;NULL;17/07/2019 20:38;RARMAS;17/07/2019 0:00
41121;1900086222;2;1900086291;4;261;1;2,745762712;0;0;18;NULL;17/07/2019 20:38;RARMAS;17/07/2019 0:00
41120;1900086044;1;1900086030;3;382;1;1,220338983;0;0;8;NULL;17/07/2019 14:38;ALAROSA;17/07/2019 0:00
41119;1900085944;3;1900085942;5;245;1;1,6875;0,9375;0;12;NULL;17/07/2019 12:11;BCASARIEGO;17/07/2019 0:00
41118;1900085944;2;1900085942;4;213;1;1,125;0,625;0;8;NULL;17/07/2019 12:11;BCASARIEGO;17/07/2019 0:00
41117;1900085944;1;1900085942;3;343;1;2,25;1,25;0;16;NULL;17/07/2019 12:11;BCASARIEGO;17/07/2019 0:00
41116;1900085542;3;1900085567;4;288;1;2,25;1,25;0;16;NULL;16/07/2019 13:51;RARMAS;16/07/2019 0:00
41115;1900085542;2;1900085567;3;288;1;2,25;1,25;0;16;NULL;16/07/2019 13:51;RARMAS;16/07/2019 0:00
41114;1900085542;1;1900085567;2;393;3;10,546875;5,859375;0;75;NULL;16/07/2019 13:51;RARMAS;16/07/2019 0:00
41113;1900085457;3;1900085465;4;211;1;0,984375;0,546875;0;7;NULL;16/07/2019 9:29;RARMAS;16/07/2019 0:00
41112;1900085457;2;1900085465;3;211;1;0,984375;0,546875;0;7;NULL;16/07/2019 9:29;RARMAS;16/07/2019 0:00
41111;1900085318;2;1900085253;4;262;1;2,8125;1,5625;0;20;NULL;15/07/2019 18:40;ALAROSA;15/07/2019 0:00
41110;1900085298;1;1900085318;2;262;1;2,8125;1,5625;0;20;NULL;15/07/2019 18:37;ALAROSA;15/07/2019 0:00
41109;1900085121;1;1900085155;2;393;1;3,515625;1,953125;0;25;NULL;15/07/2019 14:07;LJIMENEZ;15/07/2019 0:00
41108;1900084547;13;1900084576;14;206;1;0,984375;0,546875;0;7;NULL;14/07/2019 16:08;AGRADOS;14/07/2019 0:00
41107;1900084513;6;1900084547;13;206;1;0,984375;0,546875;0;7;NULL;14/07/2019 15:56;AGRADOS;14/07/2019 0:00
41106;1900084338;8;1900084380;9;265;1;1,125;0,625;0;8;NULL;14/07/2019 11:44;RARMAS;14/07/2019 0:00
41105;1900084338;7;1900084380;8;93;1;1,96875;1,09375;0;14;NULL;14/07/2019 11:44;RARMAS;14/07/2019 0:00
41104;1900084338;6;1900084380;7;254;1;1,40625;0,78125;0;10;NULL;14/07/2019 11:44;RARMAS;14/07/2019 0:00
41103;1900084338;5;1900084380;6;245;1;1,6875;0,9375;0;12;NULL;14/07/2019 11:44;RARMAS;14/07/2019 0:00
41102;1900084338;4;1900084380;5;343;1;2,25;1,25;0;16;NULL;14/07/2019 11:44;RARMAS;14/07/2019 0:00
41101;1900084338;3;1900084380;4;210;2;2,25;1,25;0;16;NULL;14/07/2019 11:44;RARMAS;14/07/2019 0:00
41100;1900084360;8;1900084367;9;432;1;1,125;0,625;0;8;NULL;14/07/2019 11:20;RARMAS;14/07/2019 0:00
41099;1900084360;7;1900084367;8;145;1;0,84375;0,46875;0;6;NULL;14/07/2019 11:20;RARMAS;14/07/2019 0:00
41098;1900084360;6;1900084367;7;209;1;0,984375;0,546875;0;7;NULL;14/07/2019 11:20;RARMAS;14/07/2019 0:00
41097;1900084360;5;1900084367;6;222;1;2,109375;1,171875;0;15;NULL;14/07/2019 11:20;RARMAS;14/07/2019 0:00
41096;1900084360;4;1900084367;5;307;1;2,8125;1,5625;0;20;NULL;14/07/2019 11:20;RARMAS;14/07/2019 0:00
41095;1900084360;3;1900084367;4;181;1;1,96875;1,09375;0;14;NULL;14/07/2019 11:20;RARMAS;14/07/2019 0:00
41094;1900084360;2;1900084367;3;259;1;2,109375;1,171875;0;15;NULL;14/07/2019 11:20;RARMAS;14/07/2019 0:00
41093;1900084360;1;1900084367;2;182;1;2,53125;1,40625;0;18;NULL;14/07/2019 11:20;RARMAS;14/07/2019 0:00
41092;1900084367;7;1900084338;8;265;1;1,125;0,625;0;8;NULL;14/07/2019 11:20;RARMAS;14/07/2019 0:00
41091;1900084367;6;1900084338;7;93;1;1,96875;1,09375;0;14;NULL;14/07/2019 11:20;RARMAS;14/07/2019 0:00
41090;1900084367;5;1900084338;6;254;1;1,40625;0,78125;0;10;NULL;14/07/2019 11:20;RARMAS;14/07/2019 0:00
41089;1900084367;4;1900084338;5;245;1;1,6875;0,9375;0;12;NULL;14/07/2019 11:20;RARMAS;14/07/2019 0:00
41088;1900084367;3;1900084338;4;343;1;2,25;1,25;0;16;NULL;14/07/2019 11:20;RARMAS;14/07/2019 0:00
41087;1900084367;2;1900084338;3;210;2;2,25;1,25;0;16;NULL;14/07/2019 11:20;RARMAS;14/07/2019 0:00
41086;1900084338;6;1900084367;7;265;1;1,125;0,625;0;8;NULL;14/07/2019 11:14;RARMAS;14/07/2019 0:00
41085;1900084338;5;1900084367;6;93;1;1,96875;1,09375;0;14;NULL;14/07/2019 11:14;RARMAS;14/07/2019 0:00
41084;1900084338;4;1900084367;5;254;1;1,40625;0,78125;0;10;NULL;14/07/2019 11:14;RARMAS;14/07/2019 0:00
41083;1900084338;3;1900084367;4;245;1;1,6875;0,9375;0;12;NULL;14/07/2019 11:14;RARMAS;14/07/2019 0:00
41082;1900084338;2;1900084367;3;343;1;2,25;1,25;0;16;NULL;14/07/2019 11:14;RARMAS;14/07/2019 0:00
41081;1900084338;1;1900084367;2;210;2;2,25;1,25;0;16;NULL;14/07/2019 11:14;RARMAS;14/07/2019 0:00
41080;1900084326;4;1900084337;5;307;1;2,8125;1,5625;0;20;NULL;14/07/2019 9:53;RARMAS;14/07/2019 0:00
41079;1900084326;2;1900084337;3;187;1;3,09375;1,71875;0;22;NULL;14/07/2019 9:53;RARMAS;14/07/2019 0:00
41078;1900084315;4;1900084322;7;208;1;0,984375;0,546875;0;7;NULL;14/07/2019 9:02;BCASARIEGO;14/07/2019 0:00
41077;1900084315;3;1900084322;6;409;1;2,8125;1,5625;0;20;NULL;14/07/2019 9:02;BCASARIEGO;14/07/2019 0:00
41076;1900084315;2;1900084322;5;305;1;1,6875;0,9375;0;12;NULL;14/07/2019 9:02;BCASARIEGO;14/07/2019 0:00
41075;1900084315;1;1900084322;4;208;2;1,96875;1,09375;0;14;NULL;14/07/2019 9:02;BCASARIEGO;14/07/2019 0:00
41074;1900084172;5;1900084171;9;213;1;1,125;0,625;0;8;NULL;13/07/2019 19:22;BCASARIEGO;13/07/2019 0:00
41073;1900084156;4;1900084172;5;213;1;1,125;0,625;0;8;NULL;13/07/2019 19:20;RARMAS;13/07/2019 0:00
41072;1900083814;2;1900083830;4;233;1;1,6875;0,9375;0;12;NULL;13/07/2019 13:42;RARMAS;13/07/2019 0:00
41071;1900083814;1;1900083830;3;93;2;3,9375;2,1875;0;28;NULL;13/07/2019 13:42;RARMAS;13/07/2019 0:00
41070;1900083495;4;1900083523;5;210;1;1,125;0,625;0;8;NULL;12/07/2019 18:24;BCASARIEGO;12/07/2019 0:00
41069;1900083495;3;1900083523;4;96;1;1,6875;0,9375;0;12;NULL;12/07/2019 18:24;BCASARIEGO;12/07/2019 0:00
41068;1900083322;2;1900083345;3;204;1;0,984375;0,546875;0;7;NULL;12/07/2019 14:44;RARMAS;12/07/2019 0:00
41067;1900083306;2;1900083343;3;223;2;2,8125;1,5625;0;20;NULL;12/07/2019 14:40;RARMAS;12/07/2019 0:00
41066;1900083306;1;1900083343;2;409;2;5,625;3,125;0;40;NULL;12/07/2019 14:40;RARMAS;12/07/2019 0:00
41065;1900083313;3;1900083341;4;179;1;2,8125;1,5625;0;20;NULL;12/07/2019 14:39;RARMAS;12/07/2019 0:00
41064;1900083313;2;1900083341;3;360;1;2,53125;1,40625;0;18;NULL;12/07/2019 14:39;RARMAS;12/07/2019 0:00
41063;1900083313;1;1900083341;2;389;2;2,25;1,25;0;16;NULL;12/07/2019 14:39;RARMAS;12/07/2019 0:00
41062;1900083257;5;1900083271;7;285;1;2,53125;1,40625;0;18;NULL;12/07/2019 13:26;RARMAS;12/07/2019 0:00
41061;1900083192;2;1900083233;3;204;1;0,984375;0,546875;0;7;NULL;12/07/2019 12:14;RARMAS;12/07/2019 0:00
41060;1900082963;7;1900082994;10;218;1;1,125;0,625;0;8;NULL;11/07/2019 19:18;ABARRERA;11/07/2019 0:00
41059;1900082848;1;1900082857;3;209;1;0,984375;0,546875;0;7;NULL;11/07/2019 16:03;AGRADOS;11/07/2019 0:00
41058;1900082789;1;1900082845;2;393;3;10,546875;5,859375;0;75;NULL;11/07/2019 15:01;ABARRERA;11/07/2019 0:00
41057;1900082678;5;1900082680;7;251;1;0,5625;0,3125;0;4;NULL;11/07/2019 9:08;RARMAS;11/07/2019 0:00
41056;1900082638;5;1900082649;6;99;1;1,96875;1,09375;0;14;NULL;10/07/2019 21:16;BCASARIEGO;10/07/2019 0:00
41055;1900082541;5;1900082524;6;103;1;1,125;0,625;0;8;NULL;10/07/2019 18:37;RARMAS;10/07/2019 0:00
41054;1900082541;4;1900082524;5;409;1;2,8125;1,5625;0;20;NULL;10/07/2019 18:37;RARMAS;10/07/2019 0:00
41053;1900082541;3;1900082524;4;201;1;1,6875;0,9375;0;12;NULL;10/07/2019 18:37;RARMAS;10/07/2019 0:00
41052;1900082541;2;1900082524;3;216;1;1,125;0,625;0;8;NULL;10/07/2019 18:37;RARMAS;10/07/2019 0:00
41051;1900082541;1;1900082524;2;210;1;1,125;0,625;0;8;NULL;10/07/2019 18:37;RARMAS;10/07/2019 0:00
41050;1900082396;1;1900082409;2;393;1;3,515625;1,953125;0;25;NULL;10/07/2019 14:14;RARMAS;10/07/2019 0:00
41049;1900082310;3;1900082320;5;211;1;1,06779661;0;0;7;NULL;10/07/2019 10:58;ABARRERA;10/07/2019 0:00
41048;1900082000;1;1900082042;2;398;1;1,125;0,625;0;8;NULL;09/07/2019 16:32;BCASARIEGO;09/07/2019 0:00
41047;1900082000;2;1900082029;3;304;1;1,125;0,625;0;8;NULL;09/07/2019 16:10;LJIMENEZ;09/07/2019 0:00
41046;1900081994;4;1900082008;5;431;1;0,001525424;0;0;0,01;NULL;09/07/2019 15:34;BCASARIEGO;09/07/2019 0:00
41045;1900081948;1;1900081972;5;93;1;2,953125;1,640625;0;21;NULL;09/07/2019 14:36;RARMAS;09/07/2019 0:00
41044;1900081948;2;1900081972;3;94;1;1,6875;0,9375;0;12;NULL;09/07/2019 14:36;RARMAS;09/07/2019 0:00
41043;1900081896;3;1900081951;4;233;1;1,6875;0,9375;0;12;NULL;09/07/2019 14:10;RARMAS;09/07/2019 0:00
41042;1900081896;1;1900081951;2;208;1;0,984375;0,546875;0;7;NULL;09/07/2019 14:10;RARMAS;09/07/2019 0:00
41041;1900081922;2;1900081936;4;145;1;0,84375;0,46875;0;6;NULL;09/07/2019 13:48;RARMAS;09/07/2019 0:00
41040;1900081870;3;1900081854;5;208;1;0,984375;0,546875;0;7;NULL;09/07/2019 11:08;AGRADOS;09/07/2019 0:00
41039;1900081863;2;1900081870;3;208;1;0,984375;0,546875;0;7;NULL;09/07/2019 11:02;AGRADOS;09/07/2019 0:00
41038;1900081628;4;1900081654;10;249;1;1,6875;0,9375;0;12;NULL;08/07/2019 18:03;RARMAS;08/07/2019 0:00
41037;1900081579;6;1900081581;14;407;1;1,125;0,625;0;8;NULL;08/07/2019 16:19;ALAROSA;08/07/2019 0:00
41036;1900081427;3;1900081468;4;210;1;1,125;0,625;0;8;NULL;08/07/2019 11:58;RARMAS;08/07/2019 0:00
41035;1900081427;2;1900081468;3;208;1;0,984375;0,546875;0;7;NULL;08/07/2019 11:58;RARMAS;08/07/2019 0:00
41034;1900081427;1;1900081468;2;145;2;1,6875;0,9375;0;12;NULL;08/07/2019 11:58;RARMAS;08/07/2019 0:00
41033;1900081427;5;1900081457;6;233;1;1,6875;0,9375;0;12;NULL;08/07/2019 11:23;RARMAS;08/07/2019 0:00
41032;1900081427;4;1900081457;5;201;1;1,6875;0,9375;0;12;NULL;08/07/2019 11:23;RARMAS;08/07/2019 0:00
41031;1900081427;3;1900081457;4;402;1;1,96875;1,09375;0;14;NULL;08/07/2019 11:23;RARMAS;08/07/2019 0:00
41030;1900081427;2;1900081457;3;282;1;1,6875;0,9375;0;12;NULL;08/07/2019 11:23;RARMAS;08/07/2019 0:00
41029;1900081427;1;1900081457;2;392;4;14,0625;7,8125;0;100;NULL;08/07/2019 11:23;RARMAS;08/07/2019 0:00
41028;1900081425;3;1900081452;4;211;1;0,984375;0,546875;0;7;NULL;08/07/2019 11:10;RARMAS;08/07/2019 0:00
