tDocumento;tItem;tCodigoPedido;tCodigoProducto;nPrecioNeto;nPrecioImpuesto1;nPrecioImpuesto2;nPrecioImpuesto3;nPrecioVenta;nPrecioOficial;nRecargo;nDescuento;nCantidad;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;tGuia;nDescuentoNeto;nLey1;tAplicaExoneracion;tAplicaInafectacion;tDocumentoAnticipo
T00013000084522;3;1800053161;210;6,25;1,125;0,625;0;8;8;0;0;2;2,25;1,25;0;16;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084522;2;1800053161;305;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084522;1;1800053161;307;15,625;2,8125;1,5625;0;20;20;0;0;2;5,625;3,125;0;40;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084521;1;1800053203;54;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084520;1;1800053202;59;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084519;8;1800053117;370;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084519;7;1800053117;261;14,0625;2,53125;1,40625;0;18;18;0;0;1;2,53125;1,40625;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084519;6;1800053117;245;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084519;5;1800053117;213;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084519;4;1800053117;217;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084519;3;1800053117;334;17,1875;3,09375;1,71875;0;22;22;0;0;1;3,09375;1,71875;0;22;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084519;2;1800053117;213;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084519;1;1800053117;216;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084518;12;1800053126;103;4,1015625;0,73828125;0,41015625;0;5,25;7;0;1,75;1;0,73828125;0,41015625;0;5,25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084518;11;1800053126;282;5,859375;1,0546875;0,5859375;0;7,5;10;0;2,5;1;1,0546875;0,5859375;0;7,5;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084518;10;1800053126;319;7,03125;1,265625;0,703125;0;9;12;0;3;1;1,265625;0,703125;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084518;9;1800053126;319;7,03125;1,265625;0,703125;0;9;12;0;3;2;2,53125;1,40625;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084518;8;1800053126;208;4,1015625;0,73828125;0,41015625;0;5,25;7;0;1,75;4;2,953125;1,640625;0;21;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084518;7;1800053126;213;4,6875;0,84375;0,46875;0;6;8;0;2;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084518;6;1800053126;210;4,6875;0,84375;0,46875;0;6;8;0;2;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084518;5;1800053126;213;4,6875;0,84375;0,46875;0;6;8;0;2;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084518;4;1800053126;216;4,6875;0,84375;0,46875;0;6;8;0;2;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084518;3;1800053126;245;7,03125;1,265625;0,703125;0;9;12;0;3;1;1,265625;0,703125;0;9;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084518;2;1800053126;254;5,859375;1,0546875;0,5859375;0;7,5;10;0;2,5;1;1,0546875;0,5859375;0;7,5;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084518;1;1800053126;177;8,203125;1,4765625;0,8203125;0;10,5;14;0;3,5;1;1,4765625;0,8203125;0;10,5;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084517;11;1800053182;217;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084517;10;1800053182;259;11,71875;2,109375;1,171875;0;15;15;0;0;1;2,109375;1,171875;0;15;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084517;9;1800053182;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084517;8;1800053182;103;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084517;7;1800053182;348;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084517;6;1800053182;198;13,28125;2,390625;1,328125;0;17;17;0;0;1;2,390625;1,328125;0;17;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084517;5;1800053182;204;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084517;4;1800053182;206;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084517;3;1800053182;216;6,25;1,125;0,625;0;8;8;0;0;2;2,25;1,25;0;16;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084517;2;1800053182;324;11,71875;2,109375;1,171875;0;15;15;0;0;1;2,109375;1,171875;0;15;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084517;1;1800053182;259;11,71875;2,109375;1,171875;0;15;15;0;0;1;2,109375;1,171875;0;15;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084516;1;1800053200;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084515;3;1800053199;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084515;2;1800053199;148;4,6875;0,84375;0,46875;0;6;6;0;0;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084515;1;1800053199;59;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084514;1;1800053198;233;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084513;2;1800053197;233;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084513;1;1800053197;86;54,6875;9,84375;5,46875;0;70;70;0;0;2;19,6875;10,9375;0;140;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084512;2;1800053185;199;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084512;1;1800053185;179;15,625;2,8125;1,5625;0;20;20;0;0;1;2,8125;1,5625;0;20;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084511;1;1800053192;91;54,6875;9,84375;5,46875;0;70;70;0;0;1;9,84375;5,46875;0;70;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084510;4;1800053181;200;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084510;3;1800053181;232;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084510;2;1800053181;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084510;1;1800053181;318;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084509;15;1800053187;130;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084508;3;1800053114;96;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084508;2;1800053114;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084508;1;1800053114;97;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084507;5;1800053175;222;11,71875;2,109375;1,171875;0;15;15;0;0;1;2,109375;1,171875;0;15;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084507;4;1800053175;208;5,46875;0,984375;0,546875;0;7;7;0;0;2;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084507;3;1800053175;246;14,0625;2,53125;1,40625;0;18;18;0;0;1;2,53125;1,40625;0;18;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084507;2;1800053175;179;15,625;2,8125;1,5625;0;20;20;0;0;1;2,8125;1,5625;0;20;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084507;1;1800053175;254;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084506;4;1800053174;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084506;3;1800053174;148;4,6875;0,84375;0,46875;0;6;6;0;0;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084506;2;1800053174;222;11,71875;2,109375;1,171875;0;15;15;0;0;1;2,109375;1,171875;0;15;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084506;1;1800053174;220;11,71875;2,109375;1,171875;0;15;15;0;0;1;2,109375;1,171875;0;15;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084505;2;1800053184;252;3,125;0,5625;0,3125;0;4;4;0;0;1;0,5625;0,3125;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084505;1;1800053184;209;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084504;3;1800053183;282;5,208333333;0,9375;0,520833333;0;6,666666667;10;0;3,333333333;1;0,9375;0,520833333;0;6,666666667;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084504;2;1800053183;100;5,208333333;0,9375;0,520833333;0;6,666666667;10;0;3,333333333;1;0,9375;0,520833333;0;6,666666667;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084504;1;1800053183;199;5,208333333;0,9375;0,520833333;0;6,666666667;10;0;3,333333333;1;0,9375;0,520833333;0;6,666666667;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084503;6;1800053144;204;4,1015625;0,73828125;0,41015625;0;5,25;7;0;1,75;1;0,73828125;0,41015625;0;5,25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084503;5;1800053144;369;10,546875;1,8984375;1,0546875;0;13,5;18;0;4,5;1;1,8984375;1,0546875;0;13,5;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084503;4;1800053144;251;2,34375;0,421875;0,234375;0;3;4;0;1;1;0,421875;0,234375;0;3;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084503;3;1800053144;216;4,6875;0,84375;0,46875;0;6;8;0;2;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084503;2;1800053144;213;4,6875;0,84375;0,46875;0;6;8;0;2;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084503;1;1800053144;404;8,203125;1,4765625;0,8203125;0;10,5;14;0;3,5;1;1,4765625;0,8203125;0;10,5;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084502;2;1800053176;148;4,6875;0,84375;0,46875;0;6;6;0;0;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084502;1;1800053176;261;14,0625;2,53125;1,40625;0;18;18;0;0;2;5,0625;2,8125;0;36;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084501;5;1800053159;201;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084501;4;1800053159;232;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084501;3;1800053159;210;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084501;2;1800053159;210;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084501;1;1800053159;210;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084500;3;1800053166;216;6,25;1,125;0,625;0;8;8;0;0;2;2,25;1,25;0;16;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084500;2;1800053166;307;15,625;2,8125;1,5625;0;20;20;0;0;1;2,8125;1,5625;0;20;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084500;1;1800053166;232;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084499;1;1800053180;94;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084498;1;1800053171;288;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084497;2;1800053173;100;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084497;1;1800053173;232;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084496;1;1800053165;307;15,625;2,8125;1,5625;0;20;20;0;0;1;2,8125;1,5625;0;20;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084495;9;1800053140;97;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084495;6;1800053140;254;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084495;5;1800053140;265;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084495;4;1800053140;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084495;3;1800053140;212;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084495;2;1800053140;103;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084495;1;1800053140;211;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084494;2;1800053172;397;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084494;1;1800053172;93;10,9375;1,96875;1,09375;0;14;14;0;0;4;7,875;4,375;0;56;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084493;2;1800053164;207;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084493;1;1800053164;104;3,125;0,5625;0,3125;0;4;4;0;0;1;0,5625;0,3125;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084492;5;1800053170;121;19,53125;3,515625;1,953125;0;25;25;0;0;2;7,03125;3,90625;0;50;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084492;4;1800053170;406;19,53125;3,515625;1,953125;0;25;25;0;0;3;10,546875;5,859375;0;75;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084492;3;1800053170;179;15,625;2,8125;1,5625;0;20;20;0;0;1;2,8125;1,5625;0;20;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084492;2;1800053170;254;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084492;1;1800053170;305;9,375;1,6875;0,9375;0;12;12;0;0;2;3,375;1,875;0;24;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084491;1;1800053169;367;62,5;11,25;6,25;0;80;80;0;0;1;11,25;6,25;0;80;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084490;2;1800053151;215;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084490;1;1800053151;305;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084489;1;1800053168;148;4,6875;0,84375;0,46875;0;6;6;0;0;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084488;2;1800053167;232;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084488;1;1800053167;282;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084487;5;1800053137;223;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084487;4;1800053137;231;9,375;1,6875;0,9375;0;12;12;0;0;2;3,375;1,875;0;24;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084487;3;1800053137;370;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084487;2;1800053137;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084487;1;1800053137;201;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084486;1;1800053162;104;3,125;0,5625;0,3125;0;4;4;0;0;2;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084485;4;1800053132;245;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084485;3;1800053132;259;11,71875;2,109375;1,171875;0;15;15;0;0;1;2,109375;1,171875;0;15;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084485;2;1800053132;212;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084485;1;1800053132;204;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084484;3;1800053116;213;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084484;2;1800053116;391;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084484;1;1800053116;215;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084483;1;1800053160;260;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084482;3;1800053148;217;6,25;1,125;0,625;0;8;8;0;0;2;2,25;1,25;0;16;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084482;2;1800053148;199;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084482;1;1800053148;198;13,28125;2,390625;1,328125;0;17;17;0;0;1;2,390625;1,328125;0;17;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084481;8;1800053135;104;3,125;0,5625;0,3125;0;4;4;0;0;1;0,5625;0,3125;0;4;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084481;7;1800053135;130;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084481;6;1800053135;225;35,15625;6,328125;3,515625;0;45;45;0;0;1;6,328125;3,515625;0;45;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084481;5;1800053135;245;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084481;4;1800053135;204;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084481;3;1800053135;142;4,6875;0,84375;0,46875;0;6;6;0;0;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084481;2;1800053135;213;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084481;1;1800053135;212;9,375;1,6875;0,9375;0;12;12;0;0;2;3,375;1,875;0;24;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084480;6;1800053130;142;4,6875;0,84375;0,46875;0;6;6;0;0;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084480;5;1800053130;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084480;4;1800053130;265;6,25;1,125;0,625;0;8;8;0;0;3;3,375;1,875;0;24;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084480;3;1800053130;142;4,6875;0,84375;0,46875;0;6;6;0;0;1;0,84375;0,46875;0;6;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084480;2;1800053130;370;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084480;1;1800053130;93;10,9375;1,96875;1,09375;0;14;14;0;0;2;3,9375;2,1875;0;28;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084479;1;1800053158;54;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084478;1;1800053155;199;7,8125;1,40625;0,78125;0;10;10;0;0;1;1,40625;0,78125;0;10;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084477;1;1800053154;4;58,59375;10,546875;5,859375;0;75;75;0;0;1;10,546875;5,859375;0;75;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084476;6;1800053128;96;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084476;5;1800053128;207;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084476;4;1800053128;213;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084476;3;1800053128;208;5,46875;0,984375;0,546875;0;7;7;0;0;1;0,984375;0,546875;0;7;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084476;2;1800053128;307;15,625;2,8125;1,5625;0;20;20;0;0;1;2,8125;1,5625;0;20;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084476;1;1800053128;334;17,1875;3,09375;1,71875;0;22;22;0;0;1;3,09375;1,71875;0;22;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084475;1;1800053153;93;10,9375;1,96875;1,09375;0;14;14;0;0;1;1,96875;1,09375;0;14;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084474;1;1800053152;86;54,6875;9,84375;5,46875;0;70;70;0;0;1;9,84375;5,46875;0;70;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084473;2;1800053150;54;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084473;1;1800053150;86;54,6875;9,84375;5,46875;0;70;70;0;0;1;9,84375;5,46875;0;70;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084472;2;1800053149;129;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084472;1;1800053149;250;19,53125;3,515625;1,953125;0;25;25;0;0;1;3,515625;1,953125;0;25;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084471;5;1800053147;54;23,4375;4,21875;2,34375;0;30;30;0;0;2;8,4375;4,6875;0;60;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084471;4;1800053147;245;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084471;3;1800053147;179;15,625;2,8125;1,5625;0;20;20;0;0;2;5,625;3,125;0;40;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084471;2;1800053147;395;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084471;1;1800053147;54;23,4375;4,21875;2,34375;0;30;30;0;0;1;4,21875;2,34375;0;30;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084470;2;1800053055;8;58,59375;10,546875;5,859375;0;75;75;0;0;1;10,546875;5,859375;0;75;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084470;1;1800053055;86;54,6875;9,84375;5,46875;0;70;70;0;0;1;9,84375;5,46875;0;70;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084469;1;1800053145;307;15,625;2,8125;1,5625;0;20;20;0;0;1;2,8125;1,5625;0;20;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084468;2;1800053143;97;9,375;1,6875;0,9375;0;12;12;0;0;1;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084468;1;1800053143;86;54,6875;9,84375;5,46875;0;70;70;0;0;1;9,84375;5,46875;0;70;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084467;2;1800053123;216;6,25;1,125;0,625;0;8;8;0;0;2;2,25;1,25;0;16;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084467;1;1800053123;93;10,9375;1,96875;1,09375;0;14;14;0;0;2;3,9375;2,1875;0;28;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084466;2;1800053141;148;4,6875;0,84375;0,46875;0;6;6;0;0;2;1,6875;0,9375;0;12;NULL;NULL;NULL;NULL;NULL;NULL
T00013000084466;1;1800053141;210;6,25;1,125;0,625;0;8;8;0;0;1;1,125;0,625;0;8;NULL;NULL;NULL;NULL;NULL;NULL
