tCodigoPedido;tItem;tItemCombo;tProducto;tProductoCombo;nCantidad;tCodigoGrupo;tCodigoSubGrupo;nPrecioNeto;nImpuesto1;nImpuesto2;nImpuesto3;nVenta;nInsumo;nGasto;nManoObra;lImprimeArea;lImprime;nOrden;tObservacion;lCorte;lAtendidoC;fAtendidoC;tUsuarioAtendio
2500037240;4;1;2774;2501;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037240;3;2;2776;2501;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037240;3;1;2776;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037240;2;2;2778;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037240;2;1;2778;2436;1;14;1412;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037240;1;2;2779;2334;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037240;1;1;2779;2152;1;14;1407;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037239;1;4;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;HUEVO UN POCO MAS COCIDO;NULL;NULL;NULL;NULL
2500037239;1;3;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037239;1;2;1897;210;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037239;1;1;1897;210;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037217;1;3;2100;1949;1;17;1708;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500037217;1;2;2100;1009;1;18;1807;9,302325581;1,674418605;1,023255814;0;12;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500037217;1;1;2100;2411;1;17;1706;38,68217054;6,962790698;4,25503876;0;49,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500037210;4;2;2776;2501;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037210;4;1;2776;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037210;1;2;2776;2501;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037210;1;1;2776;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037206;1;2;2774;2501;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037206;1;1;2774;2135;1;14;1410;16,97674419;3,055813953;1,86744186;0;21,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037201;1;2;2776;2501;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037201;1;1;2776;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037199;1;2;2776;2501;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;MESA;NULL;NULL;NULL;NULL
2500037199;1;1;2776;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;MESA;NULL;NULL;NULL;NULL
2500037195;1;2;2775;2501;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037195;1;1;2775;2130;1;14;1410;17,75193798;3,195348837;1,952713178;0;22,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037169;1;2;2695;2157;2;17;1704;7,674418605;2,762790698;1,688372093;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500037169;1;1;2695;2178;2;14;1412;23,17829457;8,344186047;5,099224806;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500037149;1;2;2696;2157;2;17;1704;7,674418605;2,762790698;1,688372093;0;9,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500037149;1;1;2696;2326;2;14;1407;23,17829457;8,344186047;5,099224806;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500037083;1;2;1898;1919;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037083;1;1;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037081;3;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037081;3;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;A/T;NULL;NULL;NULL;NULL
2500037060;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037060;1;1;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037048;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037048;1;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037045;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037045;1;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037043;1;4;1898;1919;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037043;1;3;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037043;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037043;1;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037037;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037037;1;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037033;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037033;1;1;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037017;2;2;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037017;2;1;1898;1967;1;14;1402;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037017;1;2;1898;376;1;14;1410;20,15503876;3,627906977;2,217054264;0;26;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037017;1;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037012;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500037012;1;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036997;1;2;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036997;1;1;1897;1731;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036973;1;2;1897;1966;1;14;1402;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036973;1;1;1897;1803;1;6;605;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036963;1;4;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036963;1;3;1897;208;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036963;1;2;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036963;1;1;1897;208;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036958;1;3;1573;121;1;17;1708;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500036958;1;2;1573;406;1;4;416;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500036958;1;1;1573;110;1;17;1701;27,13178295;4,88372093;2,984496124;0;35;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500036956;3;2;1897;2299;1;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036956;3;1;1897;210;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;BAJO EN CAFE;NULL;NULL;NULL;NULL
2500036956;2;2;1897;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036956;2;1;1897;210;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;BAJO EN CAFE;NULL;NULL;NULL;NULL
2500036956;1;2;1897;1966;1;14;1402;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036956;1;1;1897;210;1;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036828;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036828;1;1;1898;215;1;6;601;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036819;1;2;1898;1521;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036819;1;1;1898;1916;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036816;2;6;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036816;2;5;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;SH;NULL;NULL;NULL;NULL
2500036816;2;4;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036816;2;3;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036816;2;2;1898;1919;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;POLLO CRISPY;NULL;NULL;NULL;NULL
2500036816;2;1;1898;1918;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;CRISPY;NULL;NULL;NULL;NULL
2500036813;1;2;1898;1919;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;POLLO CRISPY;NULL;NULL;NULL;NULL
2500036813;1;1;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036807;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;SA;NULL;NULL;NULL;NULL
2500036807;1;1;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;SIN SALSA;NULL;NULL;NULL;NULL
2500036803;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;SIN HIELO;NULL;NULL;NULL;NULL
2500036803;1;1;1898;1918;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036802;1;4;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036802;1;3;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036802;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036802;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036793;1;4;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;HONY POR FA APARTE;NULL;NULL;NULL;NULL
2500036793;1;3;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;ICE;NULL;NULL;NULL;NULL
2500036793;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;EDULCIRNTE;NULL;NULL;NULL;NULL
2500036793;1;1;1898;1916;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036792;1;2;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036792;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036791;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036791;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036790;1;4;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036790;1;3;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036790;1;2;1898;1919;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;EXPOLLO PLANCHA;NULL;NULL;NULL;NULL
2500036790;1;1;1898;1918;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;EXTRA POLLO PLANCHA;NULL;NULL;NULL;NULL
2500036787;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;EDULCORANTE SIN HIELO;NULL;NULL;NULL;NULL
2500036787;1;1;1898;1967;1;14;1402;23,17829457;4,172093023;2,549612403;0;29,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036782;1;2;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036782;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036778;1;4;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036778;1;3;1898;1521;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;LUISA;NULL;NULL;NULL;NULL
2500036778;1;2;1898;1521;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036778;1;1;1898;1916;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036765;1;2;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;ICE;NULL;NULL;NULL;NULL
2500036765;1;1;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036761;3;2;1973;54;1;17;1706;38,68217054;6,962790698;4,25503876;0;49,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500036761;3;1;1973;1272;1;11;1105;22,40310078;4,03255814;2,464341085;0;28,9;0;0;0;NULL;1;NULL;;NULL;NULL;NULL;NULL
2500036741;1;2;1897;1724;2;6;610;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;ALMENDRA;NULL;NULL;NULL;NULL
2500036741;1;1;1897;2299;2;14;1410;17,05426357;3,069767442;1,875968992;0;22;0;0;0;1;1;1;TOCINO APARTE;NULL;NULL;NULL;NULL
2500036735;1;2;1897;208;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;A;NULL;NULL;NULL;NULL
2500036735;1;1;1897;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;SIN ESTRAGON SIN MSYINESA;NULL;NULL;NULL;NULL
2500036722;1;4;1897;1803;1;6;605;7,751937984;1,395348837;0,852713178;0;10;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036722;1;3;1897;208;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036722;1;2;1897;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036722;1;1;1897;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036611;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036611;1;1;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036594;1;12;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;LLEVAR;NULL;NULL;NULL;NULL
2500036594;1;11;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036594;1;10;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036594;1;9;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036594;1;8;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036594;1;7;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;S/A;NULL;NULL;NULL;NULL
2500036594;1;6;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;S/A;NULL;NULL;NULL;NULL
2500036594;1;5;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;LLEVAR/SIN AZUCAR;NULL;NULL;NULL;NULL
2500036594;1;4;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;S/A;NULL;NULL;NULL;NULL
2500036594;1;3;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;S/A;NULL;NULL;NULL;NULL
2500036581;1;2;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036581;1;1;1898;1916;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036578;1;4;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036578;1;3;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036578;1;2;1898;1916;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036578;1;1;1898;1919;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036571;1;4;1898;1521;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036571;1;3;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036571;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036571;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036570;1;2;1898;1521;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036570;1;1;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036569;1;2;1898;1521;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036569;1;1;1898;1916;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036568;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036568;1;1;1898;1918;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036565;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036565;1;1;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036564;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036564;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036559;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;SH SA;NULL;NULL;NULL;NULL
2500036559;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036556;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;S/ABAL TIEMPO;NULL;NULL;NULL;NULL
2500036556;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036555;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036555;1;1;1898;1917;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036554;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036554;1;1;1898;1920;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036548;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;ESTVIA;NULL;NULL;NULL;NULL
2500036548;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;S/TOCINO;NULL;NULL;NULL;NULL
2500036546;1;4;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;ICE;NULL;NULL;NULL;NULL
2500036546;1;3;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;EDULCORZNT;NULL;NULL;NULL;NULL
2500036546;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036546;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036545;1;4;1898;1969;3;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;2 SH;NULL;NULL;NULL;NULL
2500036545;1;3;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036545;1;2;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036545;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036543;1;2;1898;180;1;14;1412;19,30232558;3,474418605;2,123255814;0;24,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036543;1;1;1898;213;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036541;1;2;1898;1969;1;6;609;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036541;1;1;1898;344;1;14;1412;23,95348837;4,311627907;2,634883721;0;30,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036515;2;2;1897;245;1;14;1410;13,10077519;2,358139535;1,441085271;0;16,9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
2500036515;2;1;1897;208;1;6;610;6,976744186;1,255813953;0,76744186;0;9;0;0;0;1;1;1;NULL;NULL;NULL;NULL;NULL
